t_ms,step,beam,score,sum_logprob,logprobs_where,prefix_source,prefix_len,prefix_tail_ids,prefix,lock_remaining_len
1787448850967,525,0,-52.68909454345703,-52.68909454345703,args:1,args[0],370,"[1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18]","<|nospeech|> 傷病者 感染防御 胸骨圧迫傷病者発見 新南全4 感染防御 配慮します大丈夫ですか 大丈夫ですか 誰か来てくださいまた AEDお願いします パンター119番お願いしますおらずここに戻ってきてください逆呼吸ともに胸骨圧迫を開始しますAED持ってきましたあなたはAED使えますか 使えませんでは私の隣においてください胸骨圧迫は胸骨圧迫は私と変わってください1,2,3で変わります1,2,3<|startoftranscript|><|ja|><|startoflm|>1,3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3",0
1787448850967,525,1,-53.83659744262695,-53.83659744262695,args:1,args[0],370,"[1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 19, 1231, 18]","<|nospeech|> 傷病者 感染防御 胸骨圧迫傷病者発見 新南全4 感染防御 配慮します大丈夫ですか 大丈夫ですか 誰か来てくださいまた AEDお願いします パンター119番お願いしますおらずここに戻ってきてください逆呼吸ともに胸骨圧迫を開始しますAED持ってきましたあなたはAED使えますか 使えませんでは私の隣においてください胸骨圧迫は胸骨圧迫は私と変わってください1,2,3で変わります1,2,3<|startoftranscript|><|ja|><|startoflm|>1,3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、4、3",0
1787448850967,525,2,-53.837162017822266,-53.837162017822266,args:1,args[0],370,"[1231, 18, 1231, 18, 1231, 18, 1231, 19, 1231, 18, 1231, 18, 1231, 18, 1231, 18]","<|nospeech|> 傷病者 感染防御 胸骨圧迫傷病者発見 新南全4 感染防御 配慮します大丈夫ですか 大丈夫ですか 誰か来てくださいまた AEDお願いします パンター119番お願いしますおらずここに戻ってきてください逆呼吸ともに胸骨圧迫を開始しますAED持ってきましたあなたはAED使えますか 使えませんでは私の隣においてください胸骨圧迫は胸骨圧迫は私と変わってください1,2,3で変わります1,2,3<|startoftranscript|><|ja|><|startoflm|>1,3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、4、3、3、3、3",0
1787448850992,526,0,-53.10643005371094,-53.10643005371094,args:1,args[0],371,"[18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231]","<|nospeech|> 傷病者 感染防御 胸骨圧迫傷病者発見 新南全4 感染防御 配慮します大丈夫ですか 大丈夫ですか 誰か来てくださいまた AEDお願いします パンター119番お願いしますおらずここに戻ってきてください逆呼吸ともに胸骨圧迫を開始しますAED持ってきましたあなたはAED使えますか 使えませんでは私の隣においてください胸骨圧迫は胸骨圧迫は私と変わってください1,2,3で変わります1,2,3<|startoftranscript|><|ja|><|startoflm|>1,3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、",0
1787448850992,526,1,-54.25897979736328,-54.25897979736328,args:1,args[0],371,"[18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 19, 1231, 18, 1231]","<|nospeech|> 傷病者 感染防御 胸骨圧迫傷病者発見 新南全4 感染防御 配慮します大丈夫ですか 大丈夫ですか 誰か来てくださいまた AEDお願いします パンター119番お願いしますおらずここに戻ってきてください逆呼吸ともに胸骨圧迫を開始しますAED持ってきましたあなたはAED使えますか 使えませんでは私の隣においてください胸骨圧迫は胸骨圧迫は私と変わってください1,2,3で変わります1,2,3<|startoftranscript|><|ja|><|startoflm|>1,3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、4、3、",0
1787448850992,526,2,-54.278987884521484,-54.278987884521484,args:1,args[0],371,"[18, 1231, 18, 1231, 18, 1231, 19, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231]","<|nospeech|> 傷病者 感染防御 胸骨圧迫傷病者発見 新南全4 感染防御 配慮します大丈夫ですか 大丈夫ですか 誰か来てくださいまた AEDお願いします パンター119番お願いしますおらずここに戻ってきてください逆呼吸ともに胸骨圧迫を開始しますAED持ってきましたあなたはAED使えますか 使えませんでは私の隣においてください胸骨圧迫は胸骨圧迫は私と変わってください1,2,3で変わります1,2,3<|startoftranscript|><|ja|><|startoflm|>1,3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、4、3、3、3、3、",0
1787448851017,527,0,-53.11432647705078,-53.11432647705078,args:1,args[0],372,"[1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18]","<|nospeech|> 傷病者 感染防御 胸骨圧迫傷病者発見 新南全4 感染防御 配慮します大丈夫ですか 大丈夫ですか 誰か来てくださいまた AEDお願いします パンター119番お願いしますおらずここに戻ってきてください逆呼吸ともに胸骨圧迫を開始しますAED持ってきましたあなたはAED使えますか 使えませんでは私の隣においてください胸骨圧迫は胸骨圧迫は私と変わってください1,2,3で変わります1,2,3<|startoftranscript|><|ja|><|startoflm|>1,3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3",0
1787448851017,527,1,-54.26704788208008,-54.26704788208008,args:1,args[0],372,"[1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 19, 1231, 18, 1231, 18]","<|nospeech|> 傷病者 感染防御 胸骨圧迫傷病者発見 新南全4 感染防御 配慮します大丈夫ですか 大丈夫ですか 誰か来てくださいまた AEDお願いします パンター119番お願いしますおらずここに戻ってきてください逆呼吸ともに胸骨圧迫を開始しますAED持ってきましたあなたはAED使えますか 使えませんでは私の隣においてください胸骨圧迫は胸骨圧迫は私と変わってください1,2,3で変わります1,2,3<|startoftranscript|><|ja|><|startoflm|>1,3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、4、3、3",0
1787448851017,527,2,-54.28683090209961,-54.28683090209961,args:1,args[0],372,"[1231, 18, 1231, 18, 1231, 19, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18]","<|nospeech|> 傷病者 感染防御 胸骨圧迫傷病者発見 新南全4 感染防御 配慮します大丈夫ですか 大丈夫ですか 誰か来てくださいまた AEDお願いします パンター119番お願いしますおらずここに戻ってきてください逆呼吸ともに胸骨圧迫を開始しますAED持ってきましたあなたはAED使えますか 使えませんでは私の隣においてください胸骨圧迫は胸骨圧迫は私と変わってください1,2,3で変わります1,2,3<|startoftranscript|><|ja|><|startoflm|>1,3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、4、3、3、3、3、3",0
1787448851043,528,0,-53.530517578125,-53.530517578125,args:1,args[0],373,"[18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231]","<|nospeech|> 傷病者 感染防御 胸骨圧迫傷病者発見 新南全4 感染防御 配慮します大丈夫ですか 大丈夫ですか 誰か来てくださいまた AEDお願いします パンター119番お願いしますおらずここに戻ってきてください逆呼吸ともに胸骨圧迫を開始しますAED持ってきましたあなたはAED使えますか 使えませんでは私の隣においてください胸骨圧迫は胸骨圧迫は私と変わってください1,2,3で変わります1,2,3<|startoftranscript|><|ja|><|startoflm|>1,3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、",0
1787448851043,528,1,-54.70517349243164,-54.70517349243164,args:1,args[0],373,"[18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 19, 1231, 18, 1231, 18, 1231]","<|nospeech|> 傷病者 感染防御 胸骨圧迫傷病者発見 新南全4 感染防御 配慮します大丈夫ですか 大丈夫ですか 誰か来てくださいまた AEDお願いします パンター119番お願いしますおらずここに戻ってきてください逆呼吸ともに胸骨圧迫を開始しますAED持ってきましたあなたはAED使えますか 使えませんでは私の隣においてください胸骨圧迫は胸骨圧迫は私と変わってください1,2,3で変わります1,2,3<|startoftranscript|><|ja|><|startoflm|>1,3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、4、3、3、",0
1787448851043,528,2,-54.725830078125,-54.725830078125,args:1,args[0],373,"[18, 1231, 18, 1231, 19, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231]","<|nospeech|> 傷病者 感染防御 胸骨圧迫傷病者発見 新南全4 感染防御 配慮します大丈夫ですか 大丈夫ですか 誰か来てくださいまた AEDお願いします パンター119番お願いしますおらずここに戻ってきてください逆呼吸ともに胸骨圧迫を開始しますAED持ってきましたあなたはAED使えますか 使えませんでは私の隣においてください胸骨圧迫は胸骨圧迫は私と変わってください1,2,3で変わります1,2,3<|startoftranscript|><|ja|><|startoflm|>1,3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、4、3、3、3、3、3、",0
1787448851068,529,0,-53.53863525390625,-53.53863525390625,args:1,args[0],374,"[1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18]","<|nospeech|> 傷病者 感染防御 胸骨圧迫傷病者発見 新南全4 感染防御 配慮します大丈夫ですか 大丈夫ですか 誰か来てくださいまた AEDお願いします パンター119番お願いしますおらずここに戻ってきてください逆呼吸ともに胸骨圧迫を開始しますAED持ってきましたあなたはAED使えますか 使えませんでは私の隣においてください胸骨圧迫は胸骨圧迫は私と変わってください1,2,3で変わります1,2,3<|startoftranscript|><|ja|><|startoflm|>1,3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3",0
1787448851068,529,1,-54.713356018066406,-54.713356018066406,args:1,args[0],374,"[1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 19, 1231, 18, 1231, 18, 1231, 18]","<|nospeech|> 傷病者 感染防御 胸骨圧迫傷病者発見 新南全4 感染防御 配慮します大丈夫ですか 大丈夫ですか 誰か来てくださいまた AEDお願いします パンター119番お願いしますおらずここに戻ってきてください逆呼吸ともに胸骨圧迫を開始しますAED持ってきましたあなたはAED使えますか 使えませんでは私の隣においてください胸骨圧迫は胸骨圧迫は私と変わってください1,2,3で変わります1,2,3<|startoftranscript|><|ja|><|startoflm|>1,3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、4、3、3、3",0
1787448851068,529,2,-54.736656188964844,-54.736656188964844,args:1,args[0],374,"[1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 19]","<|nospeech|> 傷病者 感染防御 胸骨圧迫傷病者発見 新南全4 感染防御 配慮します大丈夫ですか 大丈夫ですか 誰か来てくださいまた AEDお願いします パンター119番お願いしますおらずここに戻ってきてください逆呼吸ともに胸骨圧迫を開始しますAED持ってきましたあなたはAED使えますか 使えませんでは私の隣においてください胸骨圧迫は胸骨圧迫は私と変わってください1,2,3で変わります1,2,3<|startoftranscript|><|ja|><|startoflm|>1,3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、4",0
1787448851093,530,0,-53.952545166015625,-53.952545166015625,args:1,args[0],375,"[18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231]","<|nospeech|> 傷病者 感染防御 胸骨圧迫傷病者発見 新南全4 感染防御 配慮します大丈夫ですか 大丈夫ですか 誰か来てくださいまた AEDお願いします パンター119番お願いしますおらずここに戻ってきてください逆呼吸ともに胸骨圧迫を開始しますAED持ってきましたあなたはAED使えますか 使えませんでは私の隣においてください胸骨圧迫は胸骨圧迫は私と変わってください1,2,3で変わります1,2,3<|startoftranscript|><|ja|><|startoflm|>1,3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、",0
1787448851093,530,1,-55.09554672241211,-55.09554672241211,args:1,args[0],375,"[18, 1231, 18, 1231, 18, 1231, 18, 1231, 19, 1231, 18, 1231, 18, 1231, 18, 1231]","<|nospeech|> 傷病者 感染防御 胸骨圧迫傷病者発見 新南全4 感染防御 配慮します大丈夫ですか 大丈夫ですか 誰か来てくださいまた AEDお願いします パンター119番お願いしますおらずここに戻ってきてください逆呼吸ともに胸骨圧迫を開始しますAED持ってきましたあなたはAED使えますか 使えませんでは私の隣においてください胸骨圧迫は胸骨圧迫は私と変わってください1,2,3で変わります1,2,3<|startoftranscript|><|ja|><|startoflm|>1,3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、4、3、3、3、",0
1787448851093,530,2,-55.147857666015625,-55.147857666015625,args:1,args[0],375,"[18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 19, 1231]","<|nospeech|> 傷病者 感染防御 胸骨圧迫傷病者発見 新南全4 感染防御 配慮します大丈夫ですか 大丈夫ですか 誰か来てくださいまた AEDお願いします パンター119番お願いしますおらずここに戻ってきてください逆呼吸ともに胸骨圧迫を開始しますAED持ってきましたあなたはAED使えますか 使えませんでは私の隣においてください胸骨圧迫は胸骨圧迫は私と変わってください1,2,3で変わります1,2,3<|startoftranscript|><|ja|><|startoflm|>1,3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、4、",0
1787448851118,531,0,-53.96123123168945,-53.96123123168945,args:1,args[0],376,"[1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18]","<|nospeech|> 傷病者 感染防御 胸骨圧迫傷病者発見 新南全4 感染防御 配慮します大丈夫ですか 大丈夫ですか 誰か来てくださいまた AEDお願いします パンター119番お願いしますおらずここに戻ってきてください逆呼吸ともに胸骨圧迫を開始しますAED持ってきましたあなたはAED使えますか 使えませんでは私の隣においてください胸骨圧迫は胸骨圧迫は私と変わってください1,2,3で変わります1,2,3<|startoftranscript|><|ja|><|startoflm|>1,3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3",0
1787448851118,531,1,-55.10459899902344,-55.10459899902344,args:1,args[0],376,"[1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 19, 1231, 18]","<|nospeech|> 傷病者 感染防御 胸骨圧迫傷病者発見 新南全4 感染防御 配慮します大丈夫ですか 大丈夫ですか 誰か来てくださいまた AEDお願いします パンター119番お願いしますおらずここに戻ってきてください逆呼吸ともに胸骨圧迫を開始しますAED持ってきましたあなたはAED使えますか 使えませんでは私の隣においてください胸骨圧迫は胸骨圧迫は私と変わってください1,2,3で変わります1,2,3<|startoftranscript|><|ja|><|startoflm|>1,3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、4、3",0
1787448851118,531,2,-55.15925979614258,-55.15925979614258,args:1,args[0],376,"[1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 19]","<|nospeech|> 傷病者 感染防御 胸骨圧迫傷病者発見 新南全4 感染防御 配慮します大丈夫ですか 大丈夫ですか 誰か来てくださいまた AEDお願いします パンター119番お願いしますおらずここに戻ってきてください逆呼吸ともに胸骨圧迫を開始しますAED持ってきましたあなたはAED使えますか 使えませんでは私の隣においてください胸骨圧迫は胸骨圧迫は私と変わってください1,2,3で変わります1,2,3<|startoftranscript|><|ja|><|startoflm|>1,3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、4",0
1787448851144,532,0,-54.38261413574219,-54.38261413574219,args:1,args[0],377,"[18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231]","<|nospeech|> 傷病者 感染防御 胸骨圧迫傷病者発見 新南全4 感染防御 配慮します大丈夫ですか 大丈夫ですか 誰か来てくださいまた AEDお願いします パンター119番お願いしますおらずここに戻ってきてください逆呼吸ともに胸骨圧迫を開始しますAED持ってきましたあなたはAED使えますか 使えませんでは私の隣においてください胸骨圧迫は胸骨圧迫は私と変わってください1,2,3で変わります1,2,3<|startoftranscript|><|ja|><|startoflm|>1,3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、",0
1787448851144,532,1,-55.53292465209961,-55.53292465209961,args:1,args[0],377,"[18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 19, 1231, 18, 1231]","<|nospeech|> 傷病者 感染防御 胸骨圧迫傷病者発見 新南全4 感染防御 配慮します大丈夫ですか 大丈夫ですか 誰か来てくださいまた AEDお願いします パンター119番お願いしますおらずここに戻ってきてください逆呼吸ともに胸骨圧迫を開始しますAED持ってきましたあなたはAED使えますか 使えませんでは私の隣においてください胸骨圧迫は胸骨圧迫は私と変わってください1,2,3で変わります1,2,3<|startoftranscript|><|ja|><|startoflm|>1,3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、4、3、",0
1787448851144,532,2,-55.535545349121094,-55.535545349121094,args:1,args[0],377,"[18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 19, 1231]","<|nospeech|> 傷病者 感染防御 胸骨圧迫傷病者発見 新南全4 感染防御 配慮します大丈夫ですか 大丈夫ですか 誰か来てくださいまた AEDお願いします パンター119番お願いしますおらずここに戻ってきてください逆呼吸ともに胸骨圧迫を開始しますAED持ってきましたあなたはAED使えますか 使えませんでは私の隣においてください胸骨圧迫は胸骨圧迫は私と変わってください1,2,3で変わります1,2,3<|startoftranscript|><|ja|><|startoflm|>1,3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、4、",0
1787448851169,533,0,-54.39146041870117,-54.39146041870117,args:1,args[0],378,"[1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18]","<|nospeech|> 傷病者 感染防御 胸骨圧迫傷病者発見 新南全4 感染防御 配慮します大丈夫ですか 大丈夫ですか 誰か来てくださいまた AEDお願いします パンター119番お願いしますおらずここに戻ってきてください逆呼吸ともに胸骨圧迫を開始しますAED持ってきましたあなたはAED使えますか 使えませんでは私の隣においてください胸骨圧迫は胸骨圧迫は私と変わってください1,2,3で変わります1,2,3<|startoftranscript|><|ja|><|startoflm|>1,3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3",0
1787448851169,533,1,-55.54209899902344,-55.54209899902344,args:1,args[0],378,"[1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 19, 1231, 18]","<|nospeech|> 傷病者 感染防御 胸骨圧迫傷病者発見 新南全4 感染防御 配慮します大丈夫ですか 大丈夫ですか 誰か来てくださいまた AEDお願いします パンター119番お願いしますおらずここに戻ってきてください逆呼吸ともに胸骨圧迫を開始しますAED持ってきましたあなたはAED使えますか 使えませんでは私の隣においてください胸骨圧迫は胸骨圧迫は私と変わってください1,2,3で変わります1,2,3<|startoftranscript|><|ja|><|startoflm|>1,3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、4、3",0
1787448851169,533,2,-55.54468536376953,-55.54468536376953,args:1,args[0],378,"[1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 18, 1231, 19, 1231, 18, 1231, 18]","<|nospeech|> 傷病者 感染防御 胸骨圧迫傷病者発見 新南全4 感染防御 配慮します大丈夫ですか 大丈夫ですか 誰か来てくださいまた AEDお願いします パンター119番お願いしますおらずここに戻ってきてください逆呼吸ともに胸骨圧迫を開始しますAED持ってきましたあなたはAED使えますか 使えませんでは私の隣においてください胸骨圧迫は胸骨圧迫は私と変わってください1,2,3で変わります1,2,3<|startoftranscript|><|ja|><|startoflm|>1,3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、3、4、3、3",0
